date,hour,R_roi,G_roi,B_roi,S_mean,B_R_ratio,contrast,image_path
2026-03-05,09:00,120.30225855901891,150.80602452733777,176.48607051609608,0.32464884665682264,1.4670220755871508,33.774037865954455,Images/20260305-0900.jpg
2026-03-05,10:00,136.65759836484415,166.18440470107308,189.1362544711293,0.28843233815258956,1.384015637258337,37.28667440779027,Images/20260305-1000.jpg
2026-03-05,11:00,144.2629075114972,174.27440470107308,196.81134389371488,0.2821166123959951,1.3642546509314957,41.03012064641311,Images/20260305-1100.jpg
2026-03-05,12:00,140.84005620848237,171.11536024527337,194.5119826264691,0.2967461529179308,1.3810842347112753,45.877294202268345,Images/20260305-1200.jpg
2026-03-05,13:00,141.44776188042923,171.2106234031681,196.13291773122126,0.30641789141956066,1.3866102491632852,53.37360721977684,Images/20260305-1300.jpg
2026-03-05,14:00,109.20230965763925,137.5293306080736,160.4709810935105,0.3456221787836417,1.4694833848031286,46.79744729501275,Images/20260305-1400.jpg
2026-03-05,15:00,100.65029126213592,128.3370771589167,152.5179969340828,0.3566214401119437,1.5153259221231214,37.23034497620566,Images/20260305-1500.jpg
2026-03-05,16:00,111.79421563617782,143.84358201328564,172.09099131323455,0.35524418459644225,1.539355044396313,30.698464230769773,Images/20260305-1600.jpg
2026-03-05,17:00,115.0843484925907,146.36749616760346,174.6898824731732,0.34879460199823326,1.5179290949932336,34.287921036659505,Images/20260305-1700.jpg
2026-03-05,18:00,110.68325498211549,142.44638732754217,173.3798364844149,0.36821326921435815,1.5664504531058439,32.99089774848985,Images/20260305-1800.jpg
2026-03-05,19:00,88.01171691364333,107.09328053142565,133.1111803781298,0.34336164075107595,1.5124256580099693,30.97987653122363,Images/20260305-1900.jpg
2026-03-05,20:00,88.00708226877875,101.72593765968318,124.87651507409299,0.3029476149294669,1.4189370950144191,30.9456452010811,Images/20260305-2000.jpg
2026-03-05,21:00,87.24358201328565,101.51294839039346,126.25308124680633,0.3153251319414567,1.4471331516448636,29.2075773906123,Images/20260305-2100.jpg
2026-03-05,22:00,87.52772100153295,105.23912621359223,131.53,0.3372881725858799,1.502723902693325,28.313339085835146,Images/20260305-2200.jpg
2026-03-05,23:00,85.68679100664282,102.61613183444047,125.92768012263669,0.3240813377099442,1.4696276657535996,26.713645576755013,Images/20260305-2300.jpg
2026-03-06,04:00,128.0,128.0,128.0,0.0,0.9999999921875001,0.0,Images/20260306-0400.jpg
2026-03-06,05:00,83.79999489013797,100.27989780275932,122.89555442003066,0.3242387950856416,1.4665341342157951,25.27687362200831,Images/20260306-0500.jpg
2026-03-06,06:00,89.66935615738375,103.62438426162494,125.55106285130302,0.2912622904262708,1.40015571463216,24.25077101049317,Images/20260306-0600.jpg
2026-03-06,07:00,112.34451711803781,143.2641185487992,172.70645375574858,0.35378612005308624,1.537293110949035,31.224148597721705,Images/20260306-0700.jpg
